date,news_count,negative_news_count,positive_news_count,negative_news_ratio,positive_news_ratio,category_BIS,category_FOMC,category_UCSB,title_positive_prob,title_negative_prob,title_neutral_prob,title_sentiment_score,body_positive_prob,body_negative_prob,body_neutral_prob,body_sentiment_score,body_emb_0,body_emb_1,body_emb_2,body_emb_3,body_emb_4,body_emb_5,body_emb_6,body_emb_7,body_emb_8,body_emb_9,body_emb_10,body_emb_11,body_emb_12,body_emb_13,body_emb_14,body_emb_15,body_emb_16,body_emb_17,body_emb_18,body_emb_19,body_emb_20,body_emb_21,body_emb_22,body_emb_23,body_emb_24,body_emb_25,body_emb_26,body_emb_27,body_emb_28,body_emb_29
2017-02-13,2,0.0,2.0,0.0,0.9999999995,0.0,0.0,1.0,0.06878362223505971,0.0217691427096724,0.909447193145752,0.047014479525387246,0.8279055806344069,0.0119731872255779,0.16012122564303524,0.815932393408829,0.046754730865359306,-0.35720447450876236,-0.0458076074719429,0.14534421265125275,0.08429781720042229,-0.07338526099920273,-0.09203625470399857,-0.018846828490495682,0.10979622229933739,-0.03466479294002056,0.05613722279667854,-0.10717061161994934,-0.040374405682086945,0.13755296915769577,-0.012464143335819244,0.08583209291100502,0.0334465354681015,0.0716338474303484,0.0771517101675272,0.02009471971541643,0.13667720556259155,0.006831757724285126,-0.017026348039507866,0.09186579287052155,-0.03509058430790901,0.09003041870892048,0.02106187306344509,-0.04774603433907032,0.010931264609098434,-0.05714956484735012
2017-02-15,1,0.0,1.0,0.0,0.9999999989999999,0.0,0.0,1.0,0.0754532292485237,0.0191386844962835,0.9054081439971924,0.0563145447522401,0.2144015878438949,0.0244971588253974,0.761101245880127,0.1899044290184974,0.0020320862531661987,-0.5428858995437622,-0.03561002388596535,0.13585664331912994,-0.13757538795471191,-0.10478021204471588,0.005039282143115997,0.025276310741901398,-0.06316351890563965,-0.0051842741668224335,0.1496618241071701,0.01765037328004837,0.12490461766719818,0.06825622916221619,-0.030420251190662384,0.04037410765886307,0.002274608239531517,0.03712422028183937,-0.048158932477235794,-0.006863967515528202,0.06876792013645172,-0.06593503057956696,0.15533645451068878,-0.01705547422170639,-0.16166526079177856,0.07371406257152557,-0.10160832852125168,-0.11174527555704117,0.014688093215227127,-0.04694892838597298
2017-02-16,1,1.0,0.0,0.9999999989999999,0.0,0.0,0.0,1.0,0.0320792682468891,0.040970504283905,0.9269501566886902,-0.0088912360370159,0.0247408831558793,0.749727699871317,0.2255314266730477,-0.7249868167154376,0.1838441789150238,-0.2785976231098175,0.0718366727232933,-0.13348227739334106,-0.06936173141002655,-0.16634145379066467,-0.026669606566429138,0.021451525390148163,0.25767940282821655,-0.15244469046592712,-0.02338925562798977,-0.13648761808872223,0.09160332381725311,0.07033830881118774,0.007414132356643677,0.02965564653277397,-0.024666257202625275,-0.06611454486846924,-0.08860532939434052,0.03856746107339859,-0.03174655884504318,0.042546749114990234,0.021351562812924385,-0.007707245647907257,0.001875467598438263,0.1584019660949707,-0.12187878787517548,0.0527411624789238,-0.07387416064739227,-0.1069917157292366
2017-02-22,1,0.0,1.0,0.0,0.9999999989999999,0.0,1.0,0.0,0.027175897732377,0.0513251759111881,0.9214988946914672,-0.024149278178811,0.5043682424043576,0.0225105492442142,0.4731212254525639,0.4818576931601434,0.5749360918998718,0.008346665650606155,0.3517584204673767,0.06483925879001617,-0.16651670634746552,-0.009662315249443054,-0.08034364879131317,-0.019235070794820786,0.024306930601596832,0.03294174000620842,-0.0001706872135400772,0.05307269096374512,0.04045616090297699,-0.06825588643550873,0.050431132316589355,0.017985384911298752,0.05838618054986,0.056130971759557724,0.025089386850595474,0.017811832949519157,0.027697648853063583,0.03670632839202881,-0.06327590346336365,0.03138602524995804,-0.030859611928462982,0.036181893199682236,0.08607926219701767,0.06646716594696045,0.07529126852750778,0.0134563148021698
2017-02-24,1,1.0,0.0,0.9999999989999999,0.0,1.0,0.0,0.0,0.0178438890725374,0.78249591588974,0.1996602118015289,-0.7646520268172026,0.0315927329123335,0.3810067262835603,0.5874005548143513,-0.3494139933712268,-0.29646724462509155,0.17099042236804962,0.29935622215270996,0.06202680617570877,-0.058427028357982635,-0.006242543458938599,-0.07450038194656372,0.046848997473716736,-0.05941076576709747,-0.03867509216070175,-0.0675702914595604,0.005918368697166443,0.09909842908382416,0.16352210938930511,-0.16001515090465546,-0.043582748621702194,-0.008016071282327175,0.09817264974117279,-0.17155955731868744,0.08073025196790695,0.04412936046719551,0.031800732016563416,-0.019622964784502983,-0.010488301515579224,0.07515054196119308,-0.020737677812576294,-0.032129790633916855,-0.037406351417303085,0.10985144227743149,-0.038673169910907745
2017-02-28,2,1.0,1.0,0.49999999975,0.49999999975,0.5,0.0,0.5,0.41799015179276466,0.3738611903972923,0.2081486284732818,0.04412896139547229,0.2061911574018061,0.13776383478423648,0.6560449902122056,0.0684273226175696,-0.11173631995916367,0.11513100937008858,-0.03672328591346741,0.06740440428256989,0.005582297220826149,-0.05749473348259926,-0.0626128613948822,0.02370351366698742,0.07355924881994724,-0.09164639562368393,0.0031324028968811035,0.0453854575753212,-0.03139307349920273,0.040981583297252655,0.14141979813575745,-0.006154881790280342,0.07617248222231865,-0.01466517522931099,-0.014050317928195,0.05091352551244199,-0.07459752121940255,-0.048565978184342384,0.04949906840920448,-0.1058863140642643,0.021429795771837234,-0.028181876987218857,0.09229076653718948,0.02180064469575882,-0.050723131746053696,0.008133545517921448
2017-03-15,1,0.0,1.0,0.0,0.9999999989999999,0.0,1.0,0.0,0.0257567856460809,0.074908398091793,0.8993348479270935,-0.049151612445712,0.3200856487326165,0.0703761207719221,0.6095382236335295,0.2497095279606944,0.46968021988868713,0.21622368693351746,0.14579039812088013,0.07124476134777069,-0.05445880442857742,-0.003569081425666809,-0.019933238625526428,0.08002696931362152,-0.1361594945192337,0.010375823825597763,-0.07425752282142639,0.0003906339406967163,0.054719313979148865,-0.010023429989814758,-0.10307741165161133,0.11214640736579895,0.029186103492975235,0.08224765956401825,-0.011881658807396889,0.0997442826628685,-0.025133660063147545,-0.07685540616512299,0.07745644450187683,0.06778676062822342,0.049580879509449005,-0.0713442787528038,-0.08174868673086166,-0.09688512235879898,-0.05107629671692848,-0.09650401771068573
2017-03-17,1,0.0,1.0,0.0,0.9999999989999999,0.0,0.0,1.0,0.0503207370638847,0.0321669653058052,0.9175123572349548,0.0181537717580795,0.8057197875895743,0.0182419168494515,0.1760383081638206,0.7874778707401228,0.18390849232673645,-0.49588796496391296,0.038071610033512115,0.06926566362380981,0.06266742944717407,-0.03823922574520111,-0.15496386587619781,-0.06731456518173218,0.13586968183517456,-0.1288301646709442,0.013852217234671116,-0.18472902476787567,-0.0015327781438827515,0.05494369566440582,0.022250622510910034,0.1215803325176239,0.05618404224514961,0.014531361870467663,-0.09380314499139786,0.06696196645498276,0.07570518553256989,-0.0031376779079437256,0.1061578094959259,-0.06472724676132202,-0.05371842533349991,0.03190141171216965,-0.13653680682182312,-0.07427962124347687,-0.03199077770113945,0.07881119847297668
2017-03-22,1,0.0,1.0,0.0,0.9999999989999999,0.0,0.0,1.0,0.0310140587389469,0.0302173364907503,0.9387685656547546,0.0007967222481966,0.2229029475261806,0.0173147468004217,0.7597823013209929,0.2055882007257588,-0.045949891209602356,-0.1838391274213791,-0.23092633485794067,0.19838756322860718,-0.12554453313350677,-0.10304117202758789,0.07323817908763885,-0.1072799563407898,-0.03516894578933716,0.06293033063411713,0.17643007636070251,0.1643289029598236,0.021553441882133484,-0.1504390984773636,-0.17988917231559753,-0.10829568654298782,0.12404124438762665,0.028720036149024963,-0.20733605325222015,-0.022193778306245804,0.17733514308929443,-0.024807050824165344,-0.018202194944024086,0.0349937379360199,-0.004715908318758011,0.025889921933412552,0.22475050389766693,-0.05702211707830429,0.0983729436993599,-0.02757996879518032
2017-03-28,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4364897608757019,0.0136639010161161,0.5498462915420532,0.4228258598595857,0.0488648749887943,0.072758063673973,0.8783770799636841,-0.0238931886851787,0.11546900123357773,-0.19680659472942352,0.1524234414100647,-0.255658358335495,0.270818293094635,-0.19656290113925934,0.25102078914642334,0.052563831210136414,0.026993006467819214,-0.014968402683734894,-0.06990189105272293,-0.06558574736118317,0.00836232304573059,-0.04248534142971039,-0.02773643285036087,-0.004451286979019642,0.0019413959234952927,-0.06812077760696411,0.07930392026901245,0.09636131674051285,-0.07144463062286377,-0.11168442666530609,-0.0385969877243042,-0.01626119762659073,-0.013980444520711899,-0.07803698629140854,-0.08776730298995972,0.052092038094997406,0.052264489233493805,-0.03852490708231926
2017-04-05,2,1.0,1.0,0.49999999975,0.49999999975,0.0,0.5,0.5,0.038479455746710245,0.03588344063609835,0.9256371259689331,0.0025960151106119503,0.5218664233994591,0.33603343854954826,0.14210014147141048,0.18583298484991087,0.3222541566938162,-0.2275788113474846,0.10830989480018616,0.056633996311575174,-0.1574380248785019,-0.008149310946464539,-0.06171121075749397,-0.00664379820227623,0.034375859424471855,-0.024341177195310593,0.07672825735062361,-0.010077506303787231,0.045877814292907715,0.0429224967956543,-0.02153230831027031,-0.031208131462335587,-0.03513698372989893,-0.017876967787742615,-0.04880062397569418,0.050385331735014915,0.09890290349721909,-0.012849919497966766,-0.07133143022656441,0.037868425250053406,-0.04024463891983032,0.03216378018260002,-0.019349471665918827,-0.017931830137968063,-0.02909124828875065,-0.04551917873322964
2017-04-12,1,0.0,1.0,0.0,0.9999999989999999,0.0,0.0,1.0,0.0828644707798957,0.0295454375445842,0.8875901103019714,0.0533190332353115,0.9154915254753272,0.0198096848140518,0.0646988016695858,0.8956818406612754,-0.04842020571231842,-0.371155709028244,0.163138747215271,0.07052286714315414,-0.01879359409213066,0.12565277516841888,-0.03932918608188629,-0.09558241814374924,0.013965703547000885,-0.04019481688737869,-0.10842001438140869,-0.06821022927761078,-0.1510450392961502,0.01928003877401352,0.04728095978498459,0.07600367069244385,-0.11625802516937256,-0.025112967938184738,-0.1720789074897766,0.027977973222732544,-0.05097782984375954,0.07304014265537262,0.0047119855880737305,-0.014978550374507904,0.013463232666254044,0.06172432005405426,-0.08523020893335342,-0.04790964350104332,-0.08289746940135956,0.1377425193786621
2017-04-21,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0259313210844993,0.792424201965332,0.1816444993019104,-0.7664928808808327,0.0731989467267028,0.182180870584041,0.7446201904684914,-0.1089819238573382,-0.25302204489707947,0.18507876992225647,0.12957528233528137,0.08089309930801392,-0.011944182217121124,-0.10692695528268814,-0.029885519295930862,-0.019483085721731186,0.06255307793617249,-0.11604750901460648,0.1411990374326706,0.037301674485206604,-0.03433786332607269,0.06893649697303772,-0.06811093538999557,-0.03210272267460823,-0.045344553887844086,-0.07493375241756439,0.09885893762111664,-0.008953171782195568,-0.004645591601729393,-0.0758613869547844,-0.07206869125366211,-0.04194773733615875,0.014018300920724869,-0.09129538387060165,-0.10881422460079193,-0.007566682994365692,-0.0031636375933885574,-0.02213267982006073
2017-04-25,1,0.0,1.0,0.0,0.9999999989999999,0.0,0.0,1.0,0.2122773379087448,0.0151997469365596,0.7725229263305664,0.1970775909721851,0.2178260186365614,0.0343109657256927,0.7478630142995756,0.1835150529108686,0.04426906257867813,0.09793493896722794,-0.09970466792583466,-0.032740265130996704,0.172781303524971,-0.07145912945270538,0.15611527860164642,0.11414706707000732,-0.04915166646242142,0.002400752156972885,0.014162742532789707,0.05011986196041107,0.00476190447807312,0.17455525696277618,0.049805864691734314,0.018270086497068405,-0.054149072617292404,0.1227618157863617,-0.0600704625248909,0.04297405853867531,-0.1258552223443985,0.0470828115940094,-0.027315190061926842,0.05079098790884018,0.07026153802871704,0.06553155183792114,-0.10703680664300919,0.06480562686920166,0.10458796471357346,-0.1347270905971527
2017-04-26,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0325451120734214,0.056060042232275,0.9113948941230774,-0.0235149301588535,0.0310471952161544,0.050964763838249,0.917988051395994,-0.0199175686220945,0.00877765566110611,0.07474518567323685,-0.09370285272598267,-0.10998611897230148,0.09999336302280426,-0.22986231744289398,0.1942744106054306,0.2293510138988495,-0.03602117300033569,0.16359645128250122,-0.035682931542396545,0.06221843510866165,-0.03053092211484909,0.002835668623447418,0.08211150765419006,0.08494922518730164,-0.06268475949764252,0.03709535300731659,-0.09227083623409271,0.12509241700172424,-0.04265448451042175,-0.022203490138053894,0.1280309557914734,0.11155860871076584,0.03904108703136444,-0.03979510813951492,-0.022284548729658127,-0.019050322473049164,0.12745654582977295,-0.1302669495344162
2017-04-28,1,0.0,1.0,0.0,0.9999999989999999,0.0,0.0,1.0,0.7087764739990234,0.0080024544149637,0.2832210063934326,0.7007740195840597,0.2521105408668518,0.0172167066484689,0.7306727766990662,0.2348938342183828,0.10125488042831421,-0.28765809535980225,0.15702471137046814,-0.24399793148040771,0.25269970297813416,-0.18524599075317383,0.291168212890625,0.10969142615795135,0.004622958600521088,-0.005964890122413635,-0.06577764451503754,-0.048520103096961975,0.00859019160270691,0.04092378914356232,0.08774253726005554,0.043716564774513245,-0.029230110347270966,-0.002635400742292404,0.006983529776334763,0.012826883234083652,-0.012040132656693459,-0.06854787468910217,-0.11264625191688538,-0.019964702427387238,-0.005461506545543671,0.0008080229163169861,0.062414251267910004,-0.003372371196746826,0.08035669475793839,-0.05857447162270546
2017-05-03,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0257567819207906,0.074908398091793,0.8993348479270935,-0.0491516161710023,0.1850301433400214,0.1463882582940303,0.6685815999947685,0.0386418850459911,0.4329915940761566,0.2336817979812622,0.01678851619362831,0.2819667458534241,0.03766406700015068,0.20098088681697845,-0.015354879200458527,0.28568142652511597,0.09630880504846573,-0.23567059636116028,-0.16296009719371796,0.255069375038147,0.0850556492805481,-0.035167254507541656,-0.042090535163879395,-0.08749455958604813,-0.08568459749221802,-0.003700859844684601,-0.04679667949676514,0.005105328746140003,0.02419601008296013,-0.062404390424489975,0.026795074343681335,0.07829076796770096,0.03297092020511627,0.01404651254415512,-0.05531929060816765,-0.05326920002698898,-0.03820991516113281,-0.06342212110757828
2017-05-09,1,1.0,0.0,0.9999999989999999,0.0,1.0,0.0,0.0,0.0681621134281158,0.7473662495613098,0.1844716519117355,-0.679204136133194,0.0562261321399806,0.2709726233694712,0.6728012408679359,-0.2147464912294905,-0.2978328466415405,0.23650145530700684,0.02530335634946823,0.1571691930294037,-0.05534236878156662,0.0892937034368515,-0.11494166404008865,0.21848711371421814,0.13284069299697876,0.21587717533111572,0.23795944452285767,-0.18888412415981293,0.08478228747844696,-0.0007023885846138,-0.059795428067445755,-0.08290939778089523,-0.24735282361507416,-0.15050926804542542,-0.01684994250535965,-0.09530837088823318,-0.008085614070296288,0.010571971535682678,-0.022933000698685646,-0.13130025565624237,0.008419431746006012,-0.03791027516126633,-0.021531401202082634,-0.03352552652359009,-0.017379455268383026,-0.00340363010764122
2017-05-12,1,1.0,0.0,0.9999999989999999,0.0,1.0,0.0,0.0,0.0217542108148336,0.8955052495002747,0.0827405303716659,-0.873751038685441,0.0245888047351977,0.2897933814380707,0.6856177923594706,-0.265204576702873,-0.24016869068145752,0.2423597276210785,0.08864452689886093,-0.013757548294961452,-0.14545410871505737,-0.043987855315208435,-0.07899908721446991,0.026379555463790894,-0.0028304457664489746,-0.035088419914245605,0.05437866598367691,0.009771503508090973,-0.12034834921360016,0.09194013476371765,-0.1595081388950348,0.0996486097574234,-0.12932603061199188,-0.01062016747891903,0.047391828149557114,0.08293253928422928,-0.13186118006706238,0.021071307361125946,0.10918198525905609,0.07253319770097733,0.04831723868846893,0.013346508145332336,-0.10374516248703003,0.11497355997562408,-0.05328080803155899,0.1351141780614853
2017-05-17,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0560450591146945,0.0165466107428073,0.9274083375930786,0.0394984483718872,0.1883749387190774,0.050776236979209,0.7608488230139877,0.1375987017398683,0.055879928171634674,-0.2128412425518036,0.25232282280921936,-0.16192419826984406,0.07674512267112732,0.05675444006919861,0.4062945246696472,0.07266990840435028,-0.04713863879442215,-0.09831810742616653,0.19487181305885315,-0.05999217927455902,0.06650419533252716,-0.054722972214221954,-0.14476649463176727,-0.04725026339292526,-0.022039124742150307,-0.0922033041715622,-0.05771615356206894,0.049643341451883316,-0.08515733480453491,0.043551310896873474,-0.08315802365541458,0.06340435892343521,-0.16166850924491882,0.021996691823005676,0.07618891447782516,-0.039240896701812744,-0.036859434098005295,0.02091464400291443
2017-05-22,1,0.0,1.0,0.0,0.9999999989999999,0.0,0.0,1.0,0.5860321521759033,0.0107077322900295,0.4032601118087768,0.5753244198858738,0.5459537158345829,0.0127486562994015,0.4412976264544486,0.5332050595351814,-0.1288299262523651,-0.19912314414978027,-0.09497596323490143,0.30849894881248474,-0.08451242744922638,-0.02130560576915741,0.0640314370393753,0.01578070968389511,-0.24496598541736603,0.16046476364135742,0.10038590431213379,0.08867621421813965,0.0799071192741394,0.0761244148015976,-0.0028645694255828857,0.01727001741528511,0.028454843908548355,-0.01647801324725151,0.01021558791399002,0.03953004255890846,0.03738955780863762,0.09111542999744415,0.004580771550536156,0.032936856150627136,-0.08029284328222275,0.07450924813747406,-0.03146280720829964,-0.10385152697563171,-0.015381131321191788,-0.07971113920211792
2017-05-23,2,0.0,2.0,0.0,0.9999999995,0.0,0.0,1.0,0.18363369256258005,0.0128043889999389,0.8035618960857391,0.1708293035626411,0.5647533078526004,0.055759904846062504,0.3794867906949479,0.5089934030065378,-0.05974193662405014,-0.19845659285783768,-0.05101330205798149,0.23225277662277222,0.0049173226580023766,0.10467733442783356,0.005862880498170853,0.23833446204662323,-0.047399818897247314,0.02448093891143799,-0.017424161545932293,0.1946493349969387,0.06330506503582001,0.10289028286933899,-0.044088199734687805,-0.00045143812894821167,0.04141156002879143,0.02063940465450287,-0.04015023447573185,-0.0010253102518618107,0.06862983666360378,0.04084358364343643,-0.013802164234220982,0.010413054376840591,-0.07925337739288807,0.13419057428836823,-0.03952230233699083,0.0615219846367836,-0.052079321816563606,0.011268191039562225
2017-05-24,2,2.0,0.0,0.9999999995,0.0,0.5,0.5,0.0,0.0258345296606421,0.3983235228806734,0.5758419185876845,-0.3724889932200312,0.08793486192438445,0.5555880943547601,0.35647706622820985,-0.4676532324303756,0.16803085803985596,0.1493416652083397,0.19645999372005463,0.03650652710348368,-0.14559465646743774,-0.11967997252941132,-0.12628182396292686,-0.0058051589876413345,0.04963065683841705,-0.07166125997900963,0.03914658445864916,0.0027479417622089386,0.020932108163833618,0.08226916939020157,-0.07019948959350586,-0.04313920997083187,-0.12393477186560631,-0.043177032843232155,0.08923551067709923,0.025083981861826032,0.018240604549646378,0.030245613306760788,-0.09754645824432373,0.01411532610654831,-0.01047227531671524,-0.013066567480564117,0.011024502106010914,0.04390159249305725,-0.0008125687018036842,-0.03109903261065483
