date,news_count,category_BIS,category_FOMC,category_UCSB,day_of_week_sin,day_of_week_cos,month_sin,month_cos,is_weekend,title_positive_prob,title_negative_prob,title_neutral_prob,title_sentiment_score,body_positive_prob,body_negative_prob,body_neutral_prob,body_sentiment_score,body_n_chunks
2017-03-28,1,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.0,0.4364897608757019,0.0136639038100838,0.5498462915420532,0.422825857065618,0.0383524974418012,0.0580479979206991,0.903599509641476,-0.0196955004788978,25.0
2017-03-31,1,0.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.0,0.0485992729663848,0.7785088419914246,0.1728918701410293,-0.7299095690250397,0.0533736217274258,0.2541305791150093,0.6924958269819975,-0.2007569573875834,8.0
2017-04-04,1,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.0,0.0297300741076469,0.0288821756839752,0.9413877129554749,0.0008478984236717,0.026458131058927,0.0371463731961825,0.9363955008655052,-0.0106882421372554,21.0
2017-04-05,1,0.0,1.0,0.0,0.9749279121818236,-0.2225209339563143,0.8660254037844387,-0.4999999999999998,0.0,0.0271758940070867,0.0513251647353172,0.9214990139007568,-0.0241492707282304,0.3597613208714373,0.3176172664387291,0.3226214132159138,0.0421440544327081,86.0
2017-04-18,1,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.0,0.0763362571597099,0.0133562888950109,0.9103074669837952,0.0629799682646989,0.0389633717166049,0.0343012458396893,0.9267353866677088,0.0046621258769156,13.0
2017-04-20,1,0.0,0.0,1.0,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.0,0.0653479769825935,0.3539085388183594,0.5807434916496277,-0.2885605618357658,0.0426157854055824,0.3451213189208127,0.6122628753127886,-0.3025055335152303,8.0
2017-04-21,1,1.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.0,0.0259313248097896,0.7924241423606873,0.1816445440053939,-0.7664928175508976,0.0731989467267028,0.182180870584041,0.7446201904684914,-0.1089819238573382,9.0
2017-04-25,1,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.0,0.2122772932052612,0.0151997543871402,0.7725229263305664,0.1970775388181209,0.2178260186365614,0.0343109657256927,0.7478630142995756,0.1835150529108686,11.0
2017-04-27,1,0.0,0.0,1.0,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.0,0.0891965180635452,0.2153468132019043,0.6954566836357117,-0.126150295138359,0.0414818424396969,0.397197448618227,0.5613207089858214,-0.3557156061785301,7.0
2017-04-28,2,0.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.0,0.37491307593882084,0.0165754575282335,0.6085114479064941,0.3583376184105873,0.16832215400671474,0.025974913279283,0.805702933655597,0.14234724072743168,10.5
2017-05-03,1,0.0,1.0,0.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,0.0,0.0257567819207906,0.074908398091793,0.8993348479270935,-0.0491516161710023,0.1850301185174779,0.1463882662005958,0.6685816130338148,0.0386418523168821,5.0
2017-05-05,1,0.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,0.0,0.0382062867283821,0.0255230478942394,0.9362706542015076,0.0126832388341426,0.0294067816365957,0.1519871403354223,0.8186060684069931,-0.1225803586988265,13.0
2017-05-09,1,1.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,0.0,0.0681621432304382,0.7473662495613098,0.1844716072082519,-0.6792041063308716,0.0562261321399806,0.2709726233694712,0.6728012408679359,-0.2147464912294905,7.0
2017-05-11,1,0.0,0.0,1.0,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,0.0,0.7323803305625916,0.0146262077614665,0.2529934644699096,0.717754122801125,0.0881800045210754,0.0235781692357048,0.8882418205614031,0.0646018352853706,34.0
2017-05-12,2,0.5,0.0,0.5,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,0.0,0.0238727321848273,0.4694652147591114,0.5066620446741581,-0.4455924825742841,0.0766326316005277,0.21754734344174656,0.7058200190455812,-0.14091471184121884,3.5
2017-05-18,1,0.0,0.0,1.0,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,0.0,0.0338771678507328,0.0293129403144121,0.9368098974227904,0.0045642275363206,0.3144936937508741,0.1354921160671165,0.5500141909707741,0.1790015776837576,32.0
2017-05-19,1,0.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,0.0,0.0389103144407272,0.0310154538601636,0.9300742149353028,0.0078948605805635,0.2031025805707721,0.0221255130566194,0.7747718984410711,0.1809770675141527,3.0
2017-05-24,2,0.5,0.5,0.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,0.0,0.02583452779799695,0.3983235526829958,0.5758418962359428,-0.37248902488499874,0.1417186356112441,0.4226269975520268,0.4356543665899194,-0.2809083619407827,46.5
2017-05-25,1,0.0,0.0,1.0,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,0.0,0.0353516191244125,0.089588388800621,0.8750600218772888,-0.0542367696762084,0.034268744289875,0.3989659249782562,0.5667653679847717,-0.3646971806883812,1.0
2017-05-31,1,0.0,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,0.0,0.056296057999134,0.0242951102554798,0.9194088578224182,0.0320009477436542,0.0271969389464301,0.0373950664883356,0.9354079801644852,-0.0101981275419055,2.0
2017-06-05,1,0.0,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0.0,0.117712914943695,0.0133738787844777,0.8689132332801819,0.1043390361592173,0.1870517917229151,0.0202719840195102,0.7926762288943382,0.1667798077034049,20.0
2017-06-12,1,1.0,0.0,0.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1.0,0.0587659962475299,0.7623903751373291,0.1788436770439148,-0.7036243788897991,0.0435041026651578,0.2862800762859764,0.6702158258958433,-0.2427759736208186,4.0
2017-06-14,1,0.0,1.0,0.0,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,0.0,0.0257567819207906,0.074908398091793,0.8993348479270935,-0.0491516161710023,0.1484552825872714,0.2147767323432503,0.6367679737639009,-0.0663214497559788,5.0
2017-06-16,1,0.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.0,0.8139708638191223,0.0094566494226455,0.1765724569559097,0.8045142143964767,0.064847535800977,0.0598618626705561,0.8752906009329854,0.0049856731304209,25.0
2017-06-29,1,0.0,0.0,1.0,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,0.0,0.1521557420492172,0.0205681044608354,0.8272761106491089,0.1315876375883817,0.0708483892344302,0.1501361121960494,0.7790155297187719,-0.0792877229616191,3.0
2017-06-30,2,0.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.0,0.35359108448028564,0.014425208326429101,0.6319836974143982,0.3391658761538565,0.39519128081347876,0.0398766762235545,0.5649320135594548,0.35531460458992437,15.5
2017-07-05,1,0.0,1.0,0.0,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,0.0,0.027175897732377,0.0513251759111881,0.9214988946914672,-0.024149278178811,0.24446215189762,0.4216145917752489,0.3339232535694976,-0.1771524398776288,85.0
2017-07-07,1,0.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0.0,0.2902747392654419,0.0131132444366812,0.6966120004653931,0.2771614948287606,0.3290516249180911,0.2564563282479251,0.414492065057141,0.072595296670166,4.0
2017-07-11,1,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0.0,0.4111919999122619,0.0257935598492622,0.5630144476890564,0.3853984400629997,0.0284689495476861,0.0484105164663225,0.9231205495972984,-0.0199415669186364,3.0
2017-07-21,1,0.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0.0,0.7946463823318481,0.0122825717553496,0.1930710077285766,0.7823638105764985,0.0974899556660162,0.219749966450329,0.682760069279627,-0.1222600107843128,10.0
2017-07-25,1,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0.0,0.0471314713358879,0.0270216390490531,0.9258468747138976,0.0201098322868347,0.2304976993344353,0.1479084682550687,0.6215938435737346,0.0825892310793666,22.0
2017-07-26,1,0.0,1.0,0.0,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,0.0,0.0257567819207906,0.074908398091793,0.8993348479270935,-0.0491516161710023,0.0921665057155663,0.2201572748407778,0.687676205269327,-0.1279907691252115,5.0
2017-08-02,1,0.0,0.0,1.0,0.9749279121818236,-0.2225209339563143,-0.8660254037844385,-0.5000000000000004,0.0,0.1029476895928382,0.0285503901541233,0.8685019016265869,0.0743972994387149,0.4119262428886401,0.1743599294936381,0.413713786408461,0.2375663133950019,4.0
2017-08-03,1,1.0,0.0,0.0,0.4338837391175582,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0.0,0.0394925214350223,0.5218059420585632,0.4387015402317047,-0.4823134206235409,0.0336380595634935,0.3571516910281274,0.6092102688537874,-0.3235136314646338,5.0
2017-08-16,1,0.0,1.0,0.0,0.9749279121818236,-0.2225209339563143,-0.8660254037844385,-0.5000000000000004,0.0,0.027175897732377,0.0513251759111881,0.9214988946914672,-0.024149278178811,0.2794182913575567,0.4252725499645815,0.2953091588970351,-0.1458542586070248,74.0
2017-08-18,1,0.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0.0,0.0803101956844329,0.0144845061004161,0.9052053093910216,0.0658256895840168,0.5944701031923294,0.0097278836496174,0.395802014696598,0.584742219542712,2.0
2017-08-24,1,0.0,0.0,1.0,0.4338837391175582,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0.0,0.0363073050975799,0.7615213990211487,0.2021713405847549,-0.7252140939235687,0.0243479741795568,0.0792884778045482,0.8963635471702321,-0.0549405036249914,9.0
2017-08-31,1,1.0,0.0,0.0,0.4338837391175582,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0.0,0.059560302644968,0.7738286256790161,0.1666111052036285,-0.7142683230340481,0.0766261359376936,0.1856605065003895,0.7377133506626019,-0.1090343705626958,8.0
2017-09-07,1,1.0,0.0,0.0,0.4338837391175582,-0.900968867902419,-1.0,-1.8369701987210292e-16,0.0,0.0491678640246391,0.7468831539154053,0.2039489299058914,-0.6977152898907661,0.0514324483248769,0.2708473897009055,0.677720161907607,-0.2194149413760285,7.0
2017-09-19,1,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210292e-16,0.0,0.0607180893421173,0.0233203489333391,0.9159615635871888,0.0373977404087781,0.235707642148629,0.0198486777812694,0.7444436732885459,0.2158589643673596,2.0
2017-09-20,1,0.0,1.0,0.0,0.9749279121818236,-0.2225209339563143,-1.0,-1.8369701987210292e-16,0.0,0.0257567856460809,0.074908398091793,0.8993348479270935,-0.049151612445712,0.2972704898927635,0.2368765847000661,0.465852920139983,0.0603939051926974,5.0
2017-09-21,1,0.0,0.0,1.0,0.4338837391175582,-0.900968867902419,-1.0,-1.8369701987210292e-16,0.0,0.046851921826601,0.694250762462616,0.2588973939418793,-0.6473988406360149,0.0222896840211362,0.1544490490244346,0.8232612667522786,-0.1321593650032984,26.0
2017-09-25,1,0.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210292e-16,1.0,0.483338326215744,0.0121193714439868,0.5045422911643982,0.4712189547717571,0.0799126484350454,0.2281681539659661,0.6919191879619077,-0.1482555055309207,69.0
2017-09-26,1,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210292e-16,0.0,0.0623110234737396,0.0243537575006485,0.9133352637290956,0.0379572659730911,0.2278479587930336,0.1330456644473565,0.6391063829399088,0.0948022943456771,36.0
2017-09-29,2,0.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210292e-16,0.0,0.0668696425855159,0.0340444967150688,0.8990858495235443,0.032825145870447096,0.2462632783515659,0.02235374114274555,0.7313829869504698,0.22390953720882026,9.5
2017-10-04,1,0.0,0.0,1.0,0.9749279121818236,-0.2225209339563143,-0.8660254037844386,0.5000000000000001,0.0,0.1183900907635688,0.0133826937526464,0.8682271838188171,0.1050073970109224,0.0668816957626959,0.0265868149977191,0.9065314746334194,0.0402948807649768,23.0
2017-10-06,1,0.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0.0,0.033716183155775,0.0391426607966423,0.9271411299705504,-0.0054264776408672,0.3758958687708178,0.2064442986211623,0.4176598439928428,0.1694515701496554,6.0
2017-10-11,2,0.0,0.5,0.5,0.9749279121818236,-0.2225209339563143,-0.8660254037844386,0.5000000000000001,0.0,0.03893908765166995,0.038170356303453404,0.9228906333446503,0.0007687313482165493,0.1259118314628976,0.2602681062660699,0.613820072905682,-0.1343562748031723,45.5
2017-10-12,1,0.0,0.0,1.0,0.4338837391175582,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0.0,0.0397679097950458,0.0332309193909168,0.927001178264618,0.006536990404129,0.4486609423723884,0.0585783803291533,0.4927606863869856,0.390082562043235,5.0
2017-10-16,1,0.0,0.0,1.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.0,0.0300328806042671,0.0280932504683733,0.9418738484382628,0.0019396301358938,0.0907819399367159,0.1334847708178774,0.775733283307944,-0.0427028308811614,58.0
2017-10-23,1,0.0,0.0,1.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.0,0.0353214964270591,0.0328315272927284,0.9318470358848572,0.0024899691343307,0.320312139343367,0.0171464361714938,0.6625414272979243,0.3031657031718731,5.0
2017-10-24,2,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0.0,0.29778099060058594,0.0123624191619455,0.689856618642807,0.28541857143864036,0.4600404813424309,0.06960528655788005,0.4703542479668425,0.3904351947845508,16.0
2017-10-25,1,0.0,0.0,1.0,0.9749279121818236,-0.2225209339563143,-0.8660254037844386,0.5000000000000001,0.0,0.1777681708335876,0.0118062058463692,0.8104256391525269,0.1659619649872183,0.1835243208265155,0.0256893843199999,0.7907862928634783,0.1578349365065156,20.0
2017-10-31,1,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0.0,0.0722826272249221,0.0486676134169101,0.8790497183799744,0.023615013808012,0.3126298289634326,0.0229188408676929,0.6644513286092864,0.2897109880957397,4.0
2017-11-01,1,0.0,1.0,0.0,0.9749279121818236,-0.2225209339563143,-0.5000000000000004,0.8660254037844384,0.0,0.0257567819207906,0.074908398091793,0.8993348479270935,-0.0491516161710023,0.3342963009379228,0.2506079038056811,0.415095787020774,0.0836883971322416,5.0
2017-11-07,1,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0.0,0.0351469926536083,0.0287812240421772,0.936071753501892,0.0063657686114311,0.3861303330816073,0.0363420468692874,0.5775276166908022,0.3497882862123198,31.0
2017-11-22,1,0.0,1.0,0.0,0.9749279121818236,-0.2225209339563143,-0.5000000000000004,0.8660254037844384,0.0,0.0271758940070867,0.0513251647353172,0.9214990139007568,-0.0241492707282304,0.3485403915178505,0.4008790366977063,0.2505805689693445,-0.0523386451798557,73.0
2017-11-30,1,1.0,0.0,0.0,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0.0,0.0380364321172237,0.2756901979446411,0.6862733960151672,-0.2376537658274173,0.0907876420409438,0.248486621974941,0.6607257536222749,-0.1576989799339971,4.0
2017-12-06,1,0.0,0.0,1.0,0.9749279121818236,-0.2225209339563143,-2.4492935982947064e-16,1.0,0.0,0.0562960505485534,0.0242951102554798,0.9194088578224182,0.0320009402930736,0.0267556024371119,0.0373919070171921,0.9358525320887564,-0.0106363045800801,2.0
2017-12-11,1,0.0,0.0,1.0,0.0,1.0,-2.4492935982947064e-16,1.0,0.0,0.0267798397690057,0.0796803086996078,0.8935399055480957,-0.052900468930602,0.1508742187810929,0.1219765762547882,0.7271492273473322,0.0288976425263046,3.0
2017-12-12,1,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0.0,0.0751800239086151,0.0166799388825893,0.9081400632858276,0.0585000850260257,0.0874298214603398,0.1206247921067012,0.791945382495083,-0.0331949706463613,13.0
2017-12-13,1,0.0,1.0,0.0,0.9749279121818236,-0.2225209339563143,-2.4492935982947064e-16,1.0,0.0,0.0257567856460809,0.074908398091793,0.8993348479270935,-0.049151612445712,0.2837489487883916,0.2941445119590057,0.4221065283613828,-0.010395563170614,5.0
2017-12-15,2,0.5,0.0,0.5,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0.0,0.024431213736534098,0.3833124917000532,0.5922562927007675,-0.3588812779635191,0.0803535236603425,0.1767875395082593,0.7428589496979587,-0.09643401584791675,7.0
2017-12-18,1,0.0,0.0,1.0,0.0,1.0,-2.4492935982947064e-16,1.0,0.0,0.0423176400363445,0.0353399962186813,0.9223423600196838,0.0069776438176631,0.3555449374532843,0.193579453015622,0.4508756077596637,0.1619654844376622,7.0
2017-12-20,2,0.0,0.0,1.0,0.9749279121818236,-0.2225209339563143,-2.4492935982947064e-16,1.0,0.0,0.32306854613125324,0.34094296069815755,0.33598847687244415,-0.017874414566904306,0.11106076850868249,0.14440216785748775,0.744537064485151,-0.03334139934880525,14.5
2018-01-03,1,0.0,1.0,0.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0,0.027175897732377,0.0513251759111881,0.9214988946914672,-0.024149278178811,0.3552664748622143,0.3385235953209388,0.3062099236364269,0.0167428795412754,72.0
2018-01-08,1,0.0,0.0,1.0,0.0,1.0,0.4999999999999999,0.8660254037844387,0.0,0.1891427636146545,0.0092131793498992,0.8016440868377686,0.1799295842647552,0.2235717061796415,0.0459457913048975,0.730482491327944,0.1776259148747439,4.0
2018-01-09,1,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0.0,0.0387871414422988,0.0234850253909826,0.9377278685569764,0.0153021160513162,0.0270742391016376,0.0333226162221715,0.9396031237999152,-0.0062483771205339,4.0
2018-01-10,1,0.0,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0,0.0449197925627231,0.0277623645961284,0.9273178577423096,0.0171574279665946,0.2962043646477588,0.1053498931750392,0.5984457516618141,0.1908544714727195,30.0
2018-01-12,1,0.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0,0.1254660338163375,0.0157980602234601,0.8587359189987183,0.1096679735928773,0.081851624695006,0.3044901113179157,0.6136582659830527,-0.2226384866229097,9.0
2018-01-19,2,0.5,0.0,0.5,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,0.0,0.03698380943387745,0.3917837562039494,0.5712323859333992,-0.354799946770072,0.0925364672277175,0.1749696209219911,0.7324939254299349,-0.08243315369427365,8.5
2018-01-24,1,1.0,0.0,0.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0,0.0413977019488811,0.7393134236335754,0.2192888855934143,-0.6979157216846943,0.0426139777545729,0.3925912075211985,0.5647948395084421,-0.3499772297666256,5.0
2018-01-31,1,0.0,1.0,0.0,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,0.0,0.0257567856460809,0.074908398091793,0.8993348479270935,-0.049151612445712,0.3870141595897907,0.0503628097911657,0.5626230326585391,0.3366513497986249,4.0
2018-02-02,1,0.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.0,0.0424720086157321,0.024399384856224,0.9331286549568176,0.0180726237595081,0.259298035758675,0.015845383293539,0.7248565872227375,0.2434526524651359,3.0
2018-02-06,1,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.0,0.1771947741508484,0.0084329927340149,0.8143722414970398,0.1687617814168334,0.0531131060766685,0.0234839372342526,0.9234029652784176,0.0296291688424159,27.0
2018-02-21,1,0.0,1.0,0.0,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,0.0,0.0271758940070867,0.0513251647353172,0.9214990139007568,-0.0241492707282304,0.3054964500179744,0.1972391885509962,0.497264367462348,0.1082572614669781,120.0
2018-02-22,1,0.0,0.0,1.0,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.0,0.0511088594794273,0.0256958454847335,0.9231953620910645,0.0254130139946937,0.0364589693491201,0.2295640706563374,0.7339769763154755,-0.1931051013072172,9.0
2018-02-23,2,0.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.0,0.10119889862835404,0.01509676687419405,0.8837043046951294,0.0861021317541599,0.39833759136240243,0.0508612294163799,0.5508011869962146,0.3474763619460226,27.0
2018-02-28,1,0.0,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,0.0,0.0222578924149274,0.0753860473632812,0.9023560881614684,-0.0531281549483537,0.3648123085748724,0.0175288451510428,0.6176588184178751,0.3472834634238296,6.0
